1s	ʾa-12ọ3	1a2a3-t
2s m	ta-12ọ3	1a2a3-t
2s f	ta-12ọ3-iin	1a2a3-tii
3s m	ya-12ọ3	1a2a3
3s f	ta-12ọ3	1a2a3-at
1p	na-12ọ3	1a2a3-naa
2p m	ta-12ọ3-uun	1a2a3-tuun
2p f	ta-12ọ3-ən	1a2a3-tẹn
3p m	ya-12ọ3-uun	1a2a3-uu
3p f	ya-12ọ3-ən	1a2a3-uu
1d	na-12ọ3	1a2a3-naa
2d m	ta-12ọ3-uun	1a2a3-tuun
2d f	ta-12ọ3-ən	1a2a3-tẹn
3d m	ya-12ọ3-uun	1a2a3-uu
3d f	ya-12ọ3-ən	1a2a3-uu
