1s	ʾ-12v3	1v2v3-k
2s m	t-12v3	1v2v3-k
2s f	t-12v3-n	1v2v3-k
3s m	y-12v3	1v2v3
3s f	t-12v3	1v2v3-t
1p	n-12v3	1v2v3-n
2p m	t-12v3-w	1v2v3-kmw
2p f	t-12v3	1v2v3-kn
3p m	y-12v3-w	1v2v3-w
3p f	t-12v3-n	1v2v3
1d	n-12v3	1v2v3-n
2d	t-12v3	1v2v3-kmy
3d m	y-12v3	1v2v3
3d f	t-12v3-y	1v2v3-t
