1s	ʔe-12o3	1a2a3-ti
2s m	ti-12o3	1a2a3-ta
2s f	ti-12o3-ii	1a2a3-ti
3s m	yi-12o3	1a2o3
3s f	ti-12o3	1e23-a
1p	ni-12o3	1a2a3-nu
2p m	ti-12a3-uun	1ⁱ2a3-tim
2p f	yi-12o3	1ⁱ2a3-tin
3p m	yi-12o3-uun	1a23-uu
3p f	yi-12o3-na	1a23-uu
1d	ni-12o3	1a2a3-nu
2d m	ti-12a3-uun	1ⁱ2a3-tim
2d f	yi-12o3	1ⁱ2a3-tin
3d m	yi-12o3-uun	1a23-uu
3d f	yi-12o3-na	1a23-uu
