1s	ʾa-12a3	1a2a3-k
2s m	ti-12a3	1a2a3-k
2s f	ti-12a3-i	1a2a3-ki
3s m	yi-12a3	1a2a3
3s f	ti-12a3	1a2a3-a
1p	ni-12a3	1a2a3-naa
2p m	ti-12a3-u	1a2a3-kum
2p f	ti-12a3-ayn	1a2a3-kan
3p m	yi-12a3-u	1a2a3-um
3p f	yi-12a3-ayn	1a2a3-ein
1d	ni-12a3	1a2a3-naa
2d m	ti-12a3-u	1a2a3-kum
2d f	ti-12a3-ayn	1a2a3-kan
3d m	yi-12a3-u	1a2a3-um
3d f	yi-12a3-ayn	1a2a3-ein
