1s	ʾa-12i3	1a2a3-t
2s m	ti-12i3	1a2a3-t
2s f	t-1i23-i	1a2a3-ti
3s m	yi-12i3	1a2a3
3s f	ti-12i3	1a23-it
1p	ni-12i3	1a2a3-na
2p m	t-1i23-u	1a2a3-tu
2p f	t-1i23-in	1a2a3-tin
3p m	y-1i23-u	1a23-u
3p f	y-1i23-in	1a23-in
1d	ni-12i3	1a2a3-na
2d m	t-1i23-u	1a2a3-tu
2d f	t-1i23-in	1a2a3-tin
3d m	y-1i23-u	1a23-u
3d f	y-1i23-in	1a23-in
