1s	ʔa-12u3	1a2a3-ti
2s m	ta-12u3	1a2a3-ta
2s f	ta-12u3-ii	1a2a3-ti
3s m	ya-12u3	1a2a3
3s f	ta-12u3	1a2a3-at
1p	na-12u3	1a2a3-nu
2p m	ta-12u3-uu	1a2a3-tim
2p f	ta-12u3-na	1a2a3-tin
3p m	ya-12u3-uu	1a2a3-u
3p f	ya-12u3-na	1a2a3-u
1d	na-12u3	1a2a3-nu
2d m	ta-12u3-uu	1a2a3-tim
2d f	ta-12u3-na	1a2a3-tin
3d m	ya-12u3-uu	1a2a3-u
3d f	ya-12u3-na	1a2a3-u
