1s	na-12i3	1a2a3-ta
2s	ta-12i3	1a2a3-ta
3s	ba-12i3	1a2a3
1p	na-12u3-u	1a2a3-na
2p	ta-12u3-u	1a2a3-tu
3p	ba-12u3-u	1a2a3-u
1d	na-12u3-u	1a2a3-na
2d	ta-12u3-u	1a2a3-tu
3d	ba-12u3-u	1a2a3-u
