1s m	1a23-ən	12ə3-li
1s f	1a23-an	12ə3-li
2s m	1a23-ət	12ə3-lux
2s f	1a23-at	12ə3-lax
3s m	1aa2ə3	12ə3-lə
3s f	1a23-a	12ə3-la
1p	1a23-əx	12ə3-lan
2p	1a23-uutun	12ə3-loxun
3p	1a23-i	12ə3-lɛ
1d	1a23-əx	12ə3-lan
2d	1a23-uutun	12ə3-loxun
3d	1a23-i	12ə3-lɛ
