1s	1e2-e	1æ2
2s	1i2-st	1ǣ2-e
3s	1i2-þ	1æ2
1p	1e2-aþ	1ǣ2-on
2p	1e2-aþ	1ǣ2-on
3p	1e2-aþ	1ǣ2-on
