1s	1a2-i	1a2-ði
2s	1a2-ar	1a2-ði
3s	1a2-ar	1a2-ði
1p	1a2-a	1a2-ðu
2p	1a2-a	1a2-ðu
3p	1a2-a	1a2-ðu
