1s	1ī2-ō	1ai2
2s	1ī2-izi	1ai2-t
3s	1ī2-idi	1ai2
1p	1ī2-amaz	1i2-um
2p	1ī2-id	1i2-ud
3p	1ī2-andi	1i2-un
1d	1ī2-ōz	1i2-ū
2d	1ī2-adiz	1i2-udiz
