1s	1i2-a	1a2
2s	1i2-is	1a2-t
3s	1i2-iþ	1a2
1p	1i2-am	1ē2-um
2p	1i2-iþ	1ē2-uþ
3p	1i2-and	1ē2-un
1d	1i2-ōs	1ē2-u
2d	1i2-ats	1ē2-uts
