rd n INSTR	0.0675
1s v LOC	3.955
1s i LOC	3.955
1s f LOC	7.89
1s n LOC	7.91
2s v LOC	2.665
2s i LOC	2.665
2s f LOC	5.3
2s n LOC	5.33
3s v LOC	4.73625
3s i LOC	4.73625
3s f LOC	9.45
3s n LOC	9.4725
rs v LOC	1.57875
rs i LOC	1.57875
rs f LOC	3.15
rs n LOC	3.1575
1p v LOC	0.7775
1p i LOC	0.7775
1p f LOC	1.55
1p n LOC	1.555
2p v LOC	1.17
2p i LOC	1.17
2p f LOC	2.32
2p n LOC	2.34
3p v LOC	0.8475
3p i LOC	0.8475
3p f LOC	1.6875
3p n LOC	1.695
rp v LOC	0.2825
rp i LOC	0.2825
rp f LOC	0.5625
rp n LOC	0.565
1d v LOC	0.0925
1d i LOC	0.0925
1d f LOC	0.19
1d n LOC	0.185
2d v LOC	0.14
2d i LOC	0.14
2d f LOC	0.28
2d n LOC	0.28
3d v LOC	0.10125
3d i LOC	0.10125
3d f LOC	0.2025
3d n LOC	0.2025
rd v LOC	0.03375
rd i LOC	0.03375
rd f LOC	0.0675
rd n LOC	0.0675
1s v GENs	3.955
1s i GENs	3.955
1s f GENs	7.89
1s n GENs	7.91
2s v GENs	2.665
2s i GENs	2.665
2s f GENs	5.3
2s n GENs	5.33
3s v GENs	4.73625
3s i GENs	4.73625
3s f GENs	9.45
3s n GENs	9.4725
rs v GENs	1.57875
rs i GENs	1.57875
rs f GENs	3.15
rs n GENs	3.1575
1p v GENs	0.7775
1p i GENs	0.7775
1p f GENs	1.55
1p n GENs	1.555
2p v GENs	1.17
2p i GENs	1.17
2p f GENs	2.32
2p n GENs	2.34
3p v GENs	0.8475
3p i GENs	0.8475
3p f GENs	1.6875
3p n GENs	1.695
rp v GENs	0.2825
rp i GENs	0.2825
rp f GENs	0.5625
rp n GENs	0.565
1d v GENs	0.0925
1d i GENs	0.0925
1d f GENs	0.19
1d n GENs	0.185
2d v GENs	0.14
2d i GENs	0.14
2d f GENs	0.28
2d n GENs	0.28
3d v GENs	0.10125
3d i GENs	0.10125
3d f GENs	0.2025
3d n GENs	0.2025
rd v GENs	0.03375
rd i GENs	0.03375
rd f GENs	0.0675
rd n GENs	0.0675
1s v DATs	3.955
1s i DATs	3.955
1s f DATs	7.89
1s n DATs	7.91
2s v DATs	2.665
2s i DATs	2.665
2s f DATs	5.3
2s n DATs	5.33
3s v DATs	4.73625
3s i DATs	4.73625
3s f DATs	9.45
3s n DATs	9.4725
rs v DATs	1.57875
rs i DATs	1.57875
rs f DATs	3.15
rs n DATs	3.1575
1p v DATs	0.7775
1p i DATs	0.7775
1p f DATs	1.55
1p n DATs	1.555
2p v DATs	1.17
2p i DATs	1.17
2p f DATs	2.32
2p n DATs	2.34
3p v DATs	0.8475
3p i DATs	0.8475
3p f DATs	1.6875
3p n DATs	1.695
rp v DATs	0.2825
rp i DATs	0.2825
rp f DATs	0.5625
rp n DATs	0.565
1d v DATs	0.0925
1d i DATs	0.0925
1d f DATs	0.19
1d n DATs	0.185
2d v DATs	0.14
2d i DATs	0.14
2d f DATs	0.28
2d n DATs	0.28
3d v DATs	0.10125
3d i DATs	0.10125
3d f DATs	0.2025
3d n DATs	0.2025
rd v DATs	0.03375
rd i DATs	0.03375
rd f DATs	0.0675
rd n DATs	0.0675
1s v AKKs	3.955
1s i AKKs	3.955
1s f AKKs	7.89
1s n AKKs	7.91
2s v AKKs	2.665
2s i AKKs	2.665
2s f AKKs	5.3
2s n AKKs	5.33
3s v AKKs	4.73625
3s i AKKs	4.73625
3s f AKKs	9.45
3s n AKKs	9.4725
rs v AKKs	1.57875
rs i AKKs	1.57875
rs f AKKs	3.15
rs n AKKs	3.1575
1p v AKKs	0.7775
1p i AKKs	0.7775
1p f AKKs	1.55
1p n AKKs	1.555
2p v AKKs	1.17
2p i AKKs	1.17
2p f AKKs	2.32
2p n AKKs	2.34
3p v AKKs	0.8475
3p i AKKs	0.8475
3p f AKKs	1.6875
3p n AKKs	1.695
rp v AKKs	0.2825
rp i AKKs	0.2825
rp f AKKs	0.5625
rp n AKKs	0.565
1d v AKKs	0.0925
1d i AKKs	0.0925
1d f AKKs	0.19
1d n AKKs	0.185
2d v AKKs	0.14
2d i AKKs	0.14
2d f AKKs	0.28
2d n AKKs	0.28
3d v AKKs	0.10125
3d i AKKs	0.10125
3d f AKKs	0.2025
3d n AKKs	0.2025
rd v AKKs	0.03375
rd i AKKs	0.03375
rd f AKKs	0.0675
rd n AKKs	0.0675
